1 filter(s) applied: Color is exactly Blue,
company_domain,company_id,product_id,product_title,min_current_price,max_current_price,avg_current_price,avg_full_price,avg_discount,sales_volume,sales_volume_upper_bound,sales_volume_lower_bound,sales_revenue,sales_revenue_upper_bound,sales_revenue_lower_bound,rate_sold,sell_through_rate,review_count,avg_rating,key_phrases,colors,matched_variant_count,total_variant_count,product_first_seen,product_url,image_url,
www.aloyoga.com,1004856,9092892361063,Accolade Straight Leg Sweatpant - Light Provence Blue,138,138,138,138,0,1537,1789,1285,212106,246826.8,177385.2,170.777778,,0,,,Blue,7,7,2026-04-11,https://www.aloyoga.com/products/u5012rg-accolade-straight-leg-sweatpant-light-provence-blue-mens,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092892361063_20260411.png,
www.aloyoga.com,1004856,9092869914983,Match Point Tennis Skirt - Light Provence Blue,78,78,78,78,0,2498,3316,1680,194844,258577.8,131110.2,277.555556,,0,,,Blue,5,5,2026-04-11,https://www.aloyoga.com/products/w6240r-match-point-tennis-skirt-light-provence-blue,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092869914983_20260411.png,
www.aloyoga.com,1004856,7902721310900,ALO Vapor Crewneck Short Sleeve - Navy,68,68,68,68,0,2627,3055,2199,178636,207740,149532,93.821429,0.112897,0,,,Blue,5,5,2025-02-06,https://www.aloyoga.com/products/m1228r-alo-vapor-crewneck-short-sleeve-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7902721310900_20260228.png,
www.aloyoga.com,1004856,7404209307828,Muse Hoodie - Navy,118,118,118,118,0,1444,1777,1111,170392,209591.6,131192.4,51.571429,0.03134,0,,Comfy and cute | Perfect gift | Warm and stylish | Super soft | Beautiful and comfortable,Blue,5,5,2023-10-01,https://www.aloyoga.com/products/w3438r-muse-hoodie-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7404209307828_20260227.png,
www.aloyoga.com,1004856,7486530814132,5" Seamless Ribbed Favorite Short - Navy,78,78,78,78,0,2092,2386,1798,163176,186045.6,140306.4,74.714286,0.120271,0,,comfortable fit | poor quality | great coverage | perfect length | stylish design,Blue,5,5,2024-04-13,https://www.aloyoga.com/products/w6290r-seamless-ribbed-favorite-short-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7486530814132_20260227.png,
www.aloyoga.com,1004856,7902734418100,5" Airlift Energy Short - Navy,88,88,88,88,0,1727,1913,1541,151976,168308.8,135643.2,61.678571,0.057461,0,,,Blue,5,5,2025-04-05,https://www.aloyoga.com/products/w6295r-airlift-energy-short-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7902734418100_20260303.png,
www.aloyoga.com,1004856,9092774232423,Cropped Accolade Crewneck - Navy,128,128,128,128,0,1177,1367,987,150656,174976,126336,42.035714,0.030252,0,,,Blue,5,5,2025-08-16,https://www.aloyoga.com/products/w3924rg-cropped-accolade-crewneck-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092774232423_20260302.png,
www.aloyoga.com,1004856,7404212355252,Muse Sweatpant - Navy,118,118,118,118,0,1186,1391,981,139948,164067.2,115828.8,42.357143,0.025522,0,,Comfy and stylish | Extremely comfortable | Soft and cozy | Versatile and flattering | Love it,Blue,5,5,2023-10-01,https://www.aloyoga.com/products/w5784r-muse-sweatpant-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7404212355252_20260227.png,
www.aloyoga.com,1004856,9092870275431,Match Point Short - Light Provence Blue,78,78,78,78,0,1737,2107,1367,135486,164322.6,106649.4,193,,0,,,Blue,5,5,2026-04-11,https://www.aloyoga.com/products/w6334r-match-point-short-light-provence-blue,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092870275431_20260411.png,
www.aloyoga.com,1004856,7902722064564,Chill Hoodie - Navy,118,118,118,118,0,1096,1215,977,129328,143275.6,115380.4,39.142857,0.229673,0,,,Blue,5,5,2025-03-29,https://www.aloyoga.com/products/m3210r-chill-hoodie-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7902722064564_20260228.png,
www.aloyoga.com,1004856,9092866670951,Airbrush Corset Full Zip Jacket - Light Provence Blue,138,138,138,138,0,763,854,672,105294,117810.6,92777.4,84.777778,,0,,,Blue,5,5,2026-04-11,https://www.aloyoga.com/products/w4529r-airbrush-corset-full-zip-jacket-light-provence-blue,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092866670951_20260411.png,
www.aloyoga.com,1004856,7418757185716,Airbrush Real Bra Tank - Navy,78,78,78,78,0,1341,1607,1075,104598,125283.6,83912.4,47.892857,0.06674,0,,Comfortable and flattering | Great fit and support | Uncomfortable material | Missing items | Too much cleavage,Blue,5,5,2023-10-01,https://www.aloyoga.com/products/w9587r-real-bra-tank-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7418757185716_20260302.png,
www.aloyoga.com,1004856,9092806246759,Alpha Shell Jacket - Navy,348,348,348,348,0,296,349,243,103008,121347.6,84668.4,10.571429,0.324206,0,,,Blue,6,6,2025-08-13,https://www.aloyoga.com/products/m4200r-alpha-shell-jacket-navy-womens,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092806246759_20260302.png,
www.aloyoga.com,1004856,9092871225703,Rally Tennis Skirt - Light Provence Blue,88,88,88,88,0,1138,1409,867,100144,123948,76340,126.444444,,0,,,Blue,5,5,2026-04-11,https://www.aloyoga.com/products/w6558r-rally-tennis-skirt-light-provence-blue,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092871225703_20260411.png,
www.aloyoga.com,1004856,9092862935399,Field Sweatpant - Navy,108,108,108,108,0,927,1050,804,100116,113335.2,86896.8,33.107143,0.542105,0,,,Blue,5,5,2026-03-11,https://www.aloyoga.com/products/m5256r-field-sweatpant-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092862935399_20260314.png,
www.aloyoga.com,1004856,9092866179431,Cropped Accolade Crewneck - Light Provence Blue,128,128,128,128,0,762,968,556,97536,123878.4,71193.6,84.666667,,0,,,Blue,5,5,2026-04-11,https://www.aloyoga.com/products/w3924rg-cropped-accolade-crewneck-light-provence-blue,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092866179431_20260411.png,
www.aloyoga.com,1004856,9092770398567,Conquer Max Performance Jogger - Navy,128,128,128,128,0,747,876,618,95616,112064,79168,26.678571,0.055395,0,,,Blue,5,5,2025-08-13,https://www.aloyoga.com/products/m5226r-conquer-max-performance-jogger-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092770398567_20260302.png,
www.aloyoga.com,1004856,7418759413940,District Trucker Hat - Navy,74,74,74,74,0,1251,1432,1070,92574,105938.4,79209.6,44.678571,0.059526,0,,Comfortable and stylish | Great quality | Perfect fit | Tall on head | Price increase,Blue,1,1,2023-10-01,https://www.aloyoga.com/products/a0467u-district-trucker-hat-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7418759413940_20260227.png,
www.aloyoga.com,1004856,7900132802740,Triumph Restore Crew Neck Sweatshirt - Navy,98,98,98,98,0,856,1045,667,83888,102390.4,65385.6,30.571429,0.410355,0,,,Blue,5,5,2024-12-14,https://www.aloyoga.com/products/m3242r-triumph-restore-crew-neck-sweatshirt-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7900132802740_20260303.png,
www.aloyoga.com,1004856,9092872831335,Wild Thing Bra - Light Provence Blue,78,78,78,78,0,1074,1322,826,83772,103092.6,64451.4,119.333333,,0,,,Blue,5,5,2026-04-11,https://www.aloyoga.com/products/w9609r-wild-thing-bra-light-provence-blue,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092872831335_20260411.png,
www.aloyoga.com,1004856,7486521409716,7" Circuit Short - Navy,68,68,68,68,0,1208,1414,1002,82144,96131.6,68156.4,43.142857,0.136775,0,,Comfortable fit | High quality | Great for yoga | Stylish design | Mixed reviews,Blue,5,5,2024-03-12,https://www.aloyoga.com/products/m6123r-7-circuit-short-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7486521409716_20260228.png,
www.aloyoga.com,1004856,9092859494759,Field Crew Neck Sweatshirt - Navy,118,118,118,118,0,648,732,564,76464,86328.8,66599.2,23.142857,0.306673,0,,,Blue,5,5,2026-03-11,https://www.aloyoga.com/products/m3328r-field-crew-neck-sweatshirt-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092859494759_20260314.png,
www.aloyoga.com,1004856,7902732026036,Airbrush High-Waist Bootcut Legging - Navy,128,128,128,128,0,586,679,493,75008,86848,63168,20.928571,0.203755,0,,,Blue,5,5,2025-04-05,https://www.aloyoga.com/products/w51118r-airbrush-high-waist-bootcut-legging-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7902732026036_20260228.png,
www.aloyoga.com,1004856,7256622694580,Chill Short - Navy,78,78,78,78,0,952,1153,751,74256,89934,58578,34,0.132075,0,,Great sport shorts | Super chill | Decreased size | Low quality | Very comfortable,Blue,6,6,2022-12-03,https://www.aloyoga.com/products/m6082r-chill-short-navy,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7256622694580_20260228.png,
